episode,player_0_avg_payoff,player_0_rl_loss,player_0_sl_loss,player_0_won_pct,player_0_under_pct,player_0_over_pct,player_0_per_beta,player_1_avg_payoff,player_1_rl_loss,player_1_sl_loss,player_1_won_pct,player_1_under_pct,player_1_over_pct,player_1_per_beta,player_2_avg_payoff,player_2_rl_loss,player_2_sl_loss,player_2_won_pct,player_2_under_pct,player_2_over_pct,player_2_per_beta,player_3_avg_payoff,player_3_rl_loss,player_3_sl_loss,player_3_won_pct,player_3_under_pct,player_3_over_pct,player_3_per_beta
40000,-0.888,0.45020684599876404,0.04345543682575226,5.6,62.2,32.2,0.405,-0.872,0.3617904782295227,0.055715277791023254,6.4,56.4,37.2,0.405,-0.848,0.3082221448421478,0.11017616093158722,7.6,55.0,37.4,0.405,-0.832,0.3328027129173279,0.05800445377826691,8.4,55.6,36.0,0.405
40500,-0.868,0.28579652309417725,0.02827174961566925,6.6,60.4,33.0,0.4051,-0.848,0.5277010202407837,0.0824330672621727,7.6,58.4,34.0,0.4051,-0.812,0.26307031512260437,0.08507613092660904,9.4,53.8,36.8,0.4051,-0.808,0.25623619556427,0.0652957558631897,9.6,57.4,33.0,0.4051
41000,-0.86,0.42744994163513184,0.040577203035354614,7.0,65.0,28.0,0.4051,-0.856,0.6073403358459473,0.10075973719358444,7.2,54.4,38.4,0.4051,-0.84,0.41217440366744995,0.04530441761016846,8.0,52.8,39.2,0.4051,-0.856,0.4370288550853729,0.11145471036434174,7.2,58.6,34.2,0.4051
41500,-0.868,0.44003230333328247,0.07447884976863861,6.6,62.8,30.6,0.4052,-0.836,0.3521936535835266,0.11315176635980606,8.2,52.4,39.4,0.4052,-0.84,0.7094254493713379,0.09568525850772858,8.0,56.0,36.0,0.4052,-0.84,0.5418612957000732,0.04174933210015297,8.0,58.2,33.8,0.4052
42000,-0.824,0.3478809595108032,0.06456154584884644,8.8,60.2,31.0,0.4052,-0.88,0.9372575879096985,0.03207617998123169,6.0,53.2,40.8,0.4052,-0.86,0.41214409470558167,0.08641252666711807,7.0,54.6,38.4,0.4052,-0.892,0.4971522092819214,0.03374990075826645,5.4,58.4,36.2,0.4052
42500,-0.848,0.3157525956630707,0.09177125990390778,7.6,65.4,27.0,0.4053,-0.856,0.23324157297611237,0.03560454398393631,7.2,55.6,37.2,0.4053,-0.852,0.4163435697555542,0.07639665901660919,7.4,56.2,36.4,0.4053,-0.86,0.4060283899307251,0.03174670785665512,7.0,59.0,34.0,0.4053
43000,-0.868,0.7460625171661377,0.12565463781356812,6.6,60.8,32.6,0.4054,-0.864,0.3952169418334961,0.06028522923588753,6.8,50.2,43.0,0.4054,-0.852,0.50429368019104,0.0980696976184845,7.4,53.6,39.0,0.4054,-0.852,0.2661660313606262,0.051929131150245667,7.4,59.0,33.6,0.4054
43500,-0.832,0.26854225993156433,0.07386592775583267,8.4,62.4,29.2,0.4054,-0.844,0.4489559531211853,0.06793052703142166,7.8,56.4,35.8,0.4054,-0.852,0.9226363897323608,0.07835185527801514,7.4,52.6,40.0,0.4054,-0.852,0.2214600145816803,0.0990278348326683,7.4,57.0,35.6,0.4054
44000,-0.872,0.44606757164001465,0.11909113824367523,6.4,61.0,32.6,0.4055,-0.86,0.18791863322257996,0.06701820343732834,7.0,48.2,44.8,0.4055,-0.888,0.7929443717002869,0.039153456687927246,5.6,52.2,42.2,0.4055,-0.824,0.38687264919281006,0.04919374734163284,8.8,52.6,38.6,0.4055
44500,-0.844,0.5586792230606079,0.05540458858013153,7.8,62.6,29.6,0.4056,-0.84,0.6455367207527161,0.05262482166290283,8.0,52.8,39.2,0.4056,-0.804,0.7040971517562866,0.05973642319440842,9.8,51.4,38.8,0.4056,-0.84,0.29810631275177,0.0675460696220398,8.0,56.0,36.0,0.4056
45000,-0.844,0.5927196741104126,0.055441517382860184,7.8,65.2,27.0,0.4056,-0.86,0.9572951793670654,0.07301254570484161,7.0,47.6,45.4,0.4056,-0.832,0.48864981532096863,0.0960935652256012,8.4,50.8,40.8,0.4056,-0.824,0.24161335825920105,0.06825174391269684,8.8,55.0,36.2,0.4056
45500,-0.824,0.46199169754981995,0.07391127943992615,8.8,60.0,31.2,0.4057,-0.816,0.3331163823604584,0.06171546131372452,9.2,47.6,43.2,0.4057,-0.876,0.16308701038360596,0.06473331898450851,6.2,52.0,41.8,0.4057,-0.884,0.5186094045639038,0.037837281823158264,5.8,58.2,36.0,0.4057
46000,-0.856,0.4653216004371643,0.07889635860919952,7.2,61.0,31.8,0.4057,-0.856,0.9048773646354675,0.08204174786806107,7.2,52.8,40.0,0.4057,-0.884,0.32065391540527344,0.05679469183087349,5.8,55.8,38.4,0.4057,-0.82,0.1998603641986847,0.0833113044500351,9.0,57.2,33.8,0.4057
46500,-0.816,0.3702523112297058,0.06415538489818573,9.2,59.4,31.4,0.4058,-0.892,0.36592453718185425,0.09178174287080765,5.4,50.4,44.2,0.4058,-0.852,0.30372947454452515,0.07656490057706833,7.4,52.6,40.0,0.4058,-0.796,0.23154650628566742,0.021078145131468773,10.2,53.4,36.4,0.4058
47000,-0.824,0.5496395230293274,0.06634674966335297,8.8,57.0,34.2,0.4059,-0.832,0.7798790335655212,0.05757111310958862,8.4,50.6,41.0,0.4059,-0.844,0.4410098195075989,0.04790785163640976,7.8,51.0,41.2,0.4059,-0.84,0.22183763980865479,0.04066671431064606,8.0,60.4,31.6,0.4059
47500,-0.82,0.1804177314043045,0.12007254362106323,9.0,58.6,32.4,0.4059,-0.904,0.24670696258544922,0.0770818293094635,4.8,56.8,38.4,0.4059,-0.86,0.30753591656684875,0.0577533021569252,7.0,51.4,41.6,0.4059,-0.824,0.3147863745689392,0.04997016116976738,8.8,55.2,36.0,0.4059
48000,-0.844,0.3422752022743225,0.04021000862121582,7.8,57.4,34.8,0.406,-0.828,0.49103182554244995,0.08978761732578278,8.6,51.8,39.6,0.406,-0.872,0.5345313549041748,0.06051095947623253,6.4,54.2,39.4,0.406,-0.82,0.2864893674850464,0.06441354751586914,9.0,52.6,38.4,0.406
48500,-0.832,0.61083984375,0.09718053787946701,8.4,58.4,33.2,0.4061,-0.836,0.4011857807636261,0.13276660442352295,8.2,52.0,39.8,0.4061,-0.88,0.29404735565185547,0.04162463918328285,6.0,52.8,41.2,0.4061,-0.872,0.21495230495929718,0.12492275983095169,6.4,56.4,37.2,0.4061
49000,-0.828,0.2874565124511719,0.04837779328227043,8.6,58.4,33.0,0.4061,-0.884,0.8384926319122314,0.07129708677530289,5.8,53.6,40.6,0.4061,-0.844,0.7126447558403015,0.11038190126419067,7.8,54.0,38.2,0.4061,-0.844,0.473045289516449,0.061403557658195496,7.8,56.0,36.2,0.4061
49500,-0.82,0.5681439638137817,0.04822216182947159,9.0,59.8,31.2,0.4062,-0.844,0.7235796451568604,0.07167486101388931,7.8,51.2,41.0,0.4062,-0.816,0.21869780123233795,0.12012030184268951,9.2,50.6,40.2,0.4062,-0.832,0.4216470718383789,0.0511656329035759,8.4,56.2,35.4,0.4062
50000,-0.844,0.4172471761703491,0.09196850657463074,7.8,56.0,36.2,0.4062,-0.828,0.5622242093086243,0.05388254672288895,8.6,56.2,35.2,0.4062,-0.84,0.617459237575531,0.03218880295753479,8.0,52.2,39.8,0.4062,-0.844,0.12372516095638275,0.05168061703443527,7.8,57.0,35.2,0.4062
50500,-0.836,0.3038601875305176,0.08079506456851959,8.2,59.8,32.0,0.4063,-0.852,0.377438485622406,0.08143021166324615,7.4,53.6,39.0,0.4063,-0.848,0.7907212972640991,0.12214771658182144,7.6,50.0,42.4,0.4063,-0.856,0.7231478095054626,0.12342497706413269,7.2,56.8,36.0,0.4063
51000,-0.836,0.5329184532165527,0.021783199161291122,8.2,57.6,34.2,0.4064,-0.864,0.45338237285614014,0.02577907033264637,6.8,50.8,42.4,0.4064,-0.852,0.32767826318740845,0.05118193104863167,7.4,52.0,40.6,0.4064,-0.836,0.6186503171920776,0.05211609601974487,8.2,55.4,36.4,0.4064
51500,-0.788,0.4280574917793274,0.08360970765352249,10.6,56.0,33.4,0.4064,-0.86,0.24445660412311554,0.07419111579656601,7.0,49.6,43.4,0.4064,-0.864,1.0083613395690918,0.03452466428279877,6.8,49.4,43.8,0.4064,-0.852,0.36004626750946045,0.06929339468479156,7.4,57.6,35.0,0.4064
52000,-0.884,0.24511829018592834,0.04384476691484451,5.8,58.6,35.6,0.4065,-0.872,0.7237981557846069,0.08956217765808105,6.4,51.2,42.4,0.4065,-0.9,0.521733283996582,0.05474815517663956,5.0,55.8,39.2,0.4065,-0.84,0.3203252851963043,0.05806626379489899,8.0,56.4,35.6,0.4065
52500,-0.86,0.6206505298614502,0.09484010934829712,7.0,52.4,40.6,0.4066,-0.84,0.5953911542892456,0.057222284376621246,8.0,49.2,42.8,0.4066,-0.876,0.46068790555000305,0.04557011276483536,6.2,52.6,41.2,0.4066,-0.84,0.5807345509529114,0.050601452589035034,8.0,49.0,43.0,0.4066
53000,-0.892,0.6136956214904785,0.05095697194337845,5.4,55.2,39.4,0.4066,-0.892,0.22939547896385193,0.05255698412656784,5.4,57.4,37.2,0.4066,-0.864,0.2967278063297272,0.057682499289512634,6.8,52.0,41.2,0.4066,-0.876,0.5366526246070862,0.06984324008226395,6.2,56.2,37.6,0.4066
53500,-0.88,0.3938619792461395,0.07260401546955109,6.0,59.8,34.2,0.4067,-0.88,0.4284791350364685,0.08984790742397308,6.0,54.8,39.2,0.4067,-0.856,0.4647521376609802,0.043560199439525604,7.2,49.2,43.6,0.4067,-0.852,0.24746432900428772,0.08606091141700745,7.4,53.0,39.6,0.4067
54000,-0.852,0.31432998180389404,0.021063916385173798,7.4,56.4,36.2,0.4067,-0.876,0.5057686567306519,0.018005581572651863,6.2,52.6,41.2,0.4067,-0.872,0.20126330852508545,0.026181388646364212,6.4,52.2,41.4,0.4067,-0.84,0.6220850944519043,0.10246042162179947,8.0,54.2,37.8,0.4067
54500,-0.852,1.203291416168213,0.04159880056977272,7.4,52.8,39.8,0.4068,-0.88,0.24921518564224243,0.038242340087890625,6.0,53.6,40.4,0.4068,-0.868,0.3989328444004059,0.11101888120174408,6.6,51.0,42.4,0.4068,-0.852,0.2329367995262146,0.09715218842029572,7.4,51.6,41.0,0.4068
55000,-0.86,0.8412691354751587,0.05059405416250229,7.0,57.8,35.2,0.4069,-0.84,0.6603928804397583,0.07356614619493484,8.0,51.2,40.8,0.4069,-0.892,0.5485315918922424,0.044098906219005585,5.4,47.6,47.0,0.4069,-0.808,0.5176177024841309,0.08428694307804108,9.6,50.6,39.8,0.4069
55500,-0.812,0.5314871072769165,0.035207636654376984,9.4,52.0,38.6,0.4069,-0.864,0.21237801015377045,0.07530924677848816,6.8,49.4,43.8,0.4069,-0.9,0.2514818608760834,0.06044994667172432,5.0,50.6,44.4,0.4069,-0.88,0.5640499591827393,0.09345106035470963,6.0,53.6,40.4,0.4069
56000,-0.856,0.48741865158081055,0.04720179736614227,7.2,58.6,34.2,0.407,-0.9,0.2867092788219452,0.10345693677663803,5.0,55.8,39.2,0.407,-0.9,0.25272539258003235,0.05991561710834503,5.0,54.8,40.2,0.407,-0.888,0.4105769693851471,0.05286773666739464,5.6,51.2,43.2,0.407
56500,-0.872,0.5436640381813049,0.043337613344192505,6.4,60.0,33.6,0.4071,-0.9,0.4167454242706299,0.05337238311767578,5.0,50.6,44.4,0.4071,-0.9,0.4558117389678955,0.07734060287475586,5.0,48.4,46.6,0.4071,-0.824,0.7333908677101135,0.17408105731010437,8.8,53.8,37.4,0.4071
57000,-0.872,0.4148736596107483,0.04905029013752937,6.4,48.4,45.2,0.4071,-0.828,0.27100908756256104,0.05507121980190277,8.6,46.6,44.8,0.4071,-0.82,0.6656757593154907,0.12092957645654678,9.0,50.6,40.4,0.4071,-0.848,0.29676899313926697,0.1062152087688446,7.6,50.6,41.8,0.4071
57500,-0.844,0.5909084677696228,0.04816073179244995,7.8,57.0,35.2,0.4072,-0.856,0.6174511909484863,0.05545543134212494,7.2,52.0,40.8,0.4072,-0.888,0.3666081428527832,0.09167809784412384,5.6,52.2,42.2,0.4072,-0.816,0.8157130479812622,0.057301249355077744,9.2,48.6,42.2,0.4072
58000,-0.848,0.4224350154399872,0.0731663852930069,7.6,49.8,42.6,0.4072,-0.876,0.38286057114601135,0.07163462042808533,6.2,50.0,43.8,0.4072,-0.876,0.3243865668773651,0.08078839629888535,6.2,53.8,40.0,0.4072,-0.876,0.4448396861553192,0.05583872273564339,6.2,51.6,42.2,0.4072
58500,-0.848,0.5240598917007446,0.027831511572003365,7.6,51.0,41.4,0.4073,-0.856,0.16360491514205933,0.07626692950725555,7.2,49.0,43.8,0.4073,-0.9,1.0996487140655518,0.0720309391617775,5.0,55.8,39.2,0.4073,-0.876,0.4134369492530823,0.035673290491104126,6.2,52.2,41.6,0.4073
59000,-0.888,0.471499502658844,0.11790350079536438,5.6,55.2,39.2,0.4074,-0.84,0.505124568939209,0.14107684791088104,8.0,49.4,42.6,0.4074,-0.82,0.6318402290344238,0.03991169482469559,9.0,55.0,36.0,0.4074,-0.86,1.1998965740203857,0.05510673671960831,7.0,49.4,43.6,0.4074
59500,-0.816,0.5396267771720886,0.05375710129737854,9.2,52.2,38.6,0.4074,-0.876,0.8834980726242065,0.1620095670223236,6.2,51.2,42.6,0.4074,-0.872,0.6240814924240112,0.06259122490882874,6.4,49.8,43.8,0.4074,-0.788,0.28869056701660156,0.1577427089214325,10.6,52.2,37.2,0.4074
60000,-0.848,0.6911118030548096,0.07550680637359619,7.6,49.2,43.2,0.4075,-0.868,0.27131760120391846,0.06747404485940933,6.6,46.2,47.2,0.4075,-0.86,0.6968028545379639,0.11144932359457016,7.0,50.4,42.6,0.4075,-0.88,0.8605851531028748,0.05497355759143829,6.0,55.0,39.0,0.4075
60500,-0.82,0.3675456941127777,0.03363334387540817,9.0,56.0,35.0,0.4076,-0.892,0.4256569743156433,0.11561372876167297,5.4,46.0,48.6,0.4076,-0.872,0.7087128162384033,0.07128427922725677,6.4,52.6,41.0,0.4076,-0.836,0.8431321978569031,0.031387750059366226,8.2,47.4,44.4,0.4076
61000,-0.844,0.5412083864212036,0.06762123107910156,7.8,52.4,39.8,0.4076,-0.88,0.26642170548439026,0.0775790810585022,6.0,48.8,45.2,0.4076,-0.892,0.6581096053123474,0.07758834958076477,5.4,46.8,47.8,0.4076,-0.86,0.7749963402748108,0.10571525990962982,7.0,50.8,42.2,0.4076
61500,-0.792,0.43176817893981934,0.06743767857551575,10.4,50.2,39.4,0.4077,-0.836,0.23712298274040222,0.0947900116443634,8.2,45.8,46.0,0.4077,-0.852,0.3436174988746643,0.06893391907215118,7.4,50.2,42.4,0.4077,-0.864,0.5782925486564636,0.13595938682556152,6.8,53.2,40.0,0.4077
62000,-0.856,0.42959287762641907,0.15695439279079437,7.2,56.0,36.8,0.4077,-0.864,0.41976964473724365,0.06225838512182236,6.8,47.6,45.6,0.4077,-0.84,0.22496891021728516,0.10614468157291412,8.0,49.8,42.2,0.4077,-0.884,0.5881136059761047,0.06966224312782288,5.8,52.4,41.8,0.4077
62500,-0.832,1.3435320854187012,0.06273849308490753,8.4,50.2,41.4,0.4078,-0.86,0.2085861712694168,0.08324205130338669,7.0,48.6,44.4,0.4078,-0.856,0.3951992988586426,0.038739774376153946,7.2,50.8,42.0,0.4078,-0.856,0.6722075939178467,0.11625640094280243,7.2,50.4,42.4,0.4078
63000,-0.796,0.7045601606369019,0.05915540084242821,10.2,51.2,38.6,0.4079,-0.86,0.3173026442527771,0.11501199007034302,7.0,46.6,46.4,0.4079,-0.868,0.639141321182251,0.05291994661092758,6.6,48.8,44.6,0.4079,-0.844,0.5044945478439331,0.0887584388256073,7.8,50.8,41.4,0.4079
63500,-0.844,0.19932587444782257,0.11101894080638885,7.8,51.8,40.4,0.4079,-0.844,1.0277016162872314,0.13924455642700195,7.8,48.8,43.4,0.4079,-0.86,0.49901431798934937,0.14123913645744324,7.0,45.6,47.4,0.4079,-0.84,0.5642019510269165,0.06715687364339828,8.0,50.6,41.4,0.4079
64000,-0.868,0.292880117893219,0.054960452020168304,6.6,51.2,42.2,0.408,-0.868,0.5196667313575745,0.11483649909496307,6.6,45.0,48.4,0.408,-0.836,0.6910320520401001,0.07596319913864136,8.2,46.2,45.6,0.408,-0.84,0.4543994665145874,0.08061367273330688,8.0,49.2,42.8,0.408
64500,-0.844,0.7252910137176514,0.0724157989025116,7.8,50.4,41.8,0.4081,-0.888,0.34456223249435425,0.1086176335811615,5.6,48.0,46.4,0.4081,-0.84,0.4055575132369995,0.04985492676496506,8.0,49.0,43.0,0.4081,-0.88,0.6842115521430969,0.06412817537784576,6.0,46.8,47.2,0.4081
65000,-0.864,0.5447146892547607,0.12378518283367157,6.8,48.8,44.4,0.4081,-0.876,0.3641546964645386,0.08347900211811066,6.2,47.2,46.6,0.4081,-0.844,0.7124898433685303,0.06909696757793427,7.8,48.4,43.8,0.4081,-0.84,0.692825973033905,0.07861437648534775,8.0,48.2,43.8,0.4081
65500,-0.876,0.57899409532547,0.12489873915910721,6.2,53.0,40.8,0.4082,-0.828,0.6283420324325562,0.08966779708862305,8.6,47.8,43.6,0.4082,-0.848,0.6036968231201172,0.11641187965869904,7.6,47.8,44.6,0.4082,-0.856,0.12893465161323547,0.11474991589784622,7.2,48.4,44.4,0.4082
66000,-0.856,0.6208813190460205,0.1273118257522583,7.2,52.6,40.2,0.4082,-0.856,0.32492658495903015,0.10168221592903137,7.2,48.6,44.2,0.4082,-0.86,0.47812941670417786,0.07544764876365662,7.0,44.8,48.2,0.4082,-0.852,0.5645262598991394,0.06463323533535004,7.4,49.0,43.6,0.4082
66500,-0.844,0.641714334487915,0.11686648428440094,7.8,51.2,41.0,0.4083,-0.836,0.1913149058818817,0.12094917893409729,8.2,43.6,48.2,0.4083,-0.856,0.7215985655784607,0.05730314925312996,7.2,47.4,45.4,0.4083,-0.812,0.2916334271430969,0.04327860474586487,9.4,47.4,43.2,0.4083
67000,-0.828,0.9659942388534546,0.09156999737024307,8.6,47.0,44.4,0.4084,-0.832,0.8879073262214661,0.12438539415597916,8.4,46.0,45.6,0.4084,-0.804,0.38269421458244324,0.07334231585264206,9.8,46.0,44.2,0.4084,-0.86,0.5255709886550903,0.06336777657270432,7.0,44.8,48.2,0.4084
67500,-0.84,0.2878033518791199,0.1278761476278305,8.0,52.4,39.6,0.4084,-0.84,0.5492987632751465,0.07748015224933624,8.0,44.2,47.8,0.4084,-0.868,1.1603714227676392,0.09077121317386627,6.6,50.4,43.0,0.4084,-0.868,0.694079577922821,0.1434924304485321,6.6,47.0,46.4,0.4084
68000,-0.884,0.8544681072235107,0.0696551650762558,5.8,51.0,43.2,0.4085,-0.868,0.6010050773620605,0.07770708948373795,6.6,49.2,44.2,0.4085,-0.84,0.6493092179298401,0.10905744135379791,8.0,46.4,45.6,0.4085,-0.848,0.4439188838005066,0.07921066880226135,7.6,49.4,43.0,0.4085
68500,-0.86,0.5640157461166382,0.09279021620750427,7.0,49.2,43.8,0.4086,-0.848,0.4654167592525482,0.1829909086227417,7.6,45.8,46.6,0.4086,-0.876,0.37506628036499023,0.10492369532585144,6.2,47.8,46.0,0.4086,-0.904,0.442987322807312,0.020975779742002487,4.8,50.6,44.6,0.4086
69000,-0.808,0.5506579875946045,0.1637875735759735,9.6,50.4,40.0,0.4086,-0.888,0.6984436511993408,0.13204094767570496,5.6,47.0,47.4,0.4086,-0.876,1.3610179424285889,0.13401374220848083,6.2,45.2,48.6,0.4086,-0.84,0.7524489164352417,0.10607227683067322,8.0,49.0,43.0,0.4086
69500,-0.844,0.5269074440002441,0.16148695349693298,7.8,44.6,47.6,0.4087,-0.872,0.39410096406936646,0.09166093170642853,6.4,45.0,48.6,0.4087,-0.856,0.3818180561065674,0.05474483221769333,7.2,43.8,49.0,0.4087,-0.856,0.8012548685073853,0.03757956996560097,7.2,49.2,43.6,0.4087
70000,-0.808,0.6993919610977173,0.07931134104728699,9.6,49.6,40.8,0.4087,-0.86,1.1309092044830322,0.09405604749917984,7.0,47.0,46.0,0.4087,-0.788,0.6131983995437622,0.07072418183088303,10.6,44.2,45.2,0.4087,-0.804,0.5199694633483887,0.09391191601753235,9.8,43.4,46.8,0.4087
70500,-0.832,0.6322961449623108,0.03728819638490677,8.4,47.6,44.0,0.4088,-0.876,1.3991340398788452,0.15674248337745667,6.2,44.6,49.2,0.4088,-0.88,0.7117729783058167,0.08159159123897552,6.0,47.2,46.8,0.4088,-0.88,1.245658040046692,0.04602198302745819,6.0,48.0,46.0,0.4088
71000,-0.864,1.556502103805542,0.06141359731554985,6.8,49.6,43.6,0.4089,-0.892,1.0480940341949463,0.07387280464172363,5.4,46.8,47.8,0.4089,-0.876,0.5231029391288757,0.12230302393436432,6.2,48.0,45.8,0.4089,-0.836,0.6862611770629883,0.11785480380058289,8.2,44.8,47.0,0.4089
71500,-0.836,0.6355658769607544,0.07630272209644318,8.2,42.2,49.6,0.4089,-0.816,0.40221619606018066,0.07959496229887009,9.2,45.6,45.2,0.4089,-0.872,0.5392394661903381,0.060224901884794235,6.4,44.6,49.0,0.4089,-0.852,0.26879218220710754,0.07484361529350281,7.4,50.0,42.6,0.4089
72000,-0.844,0.3743956685066223,0.07121699303388596,7.8,44.4,47.8,0.409,-0.812,1.0356593132019043,0.12801793217658997,9.4,46.2,44.4,0.409,-0.856,0.23844580352306366,0.10589077323675156,7.2,43.4,49.4,0.409,-0.856,0.5242733955383301,0.07292946428060532,7.2,45.0,47.8,0.409
72500,-0.872,0.6500564813613892,0.13460326194763184,6.4,48.0,45.6,0.4091,-0.872,0.5220332741737366,0.10240545868873596,6.4,43.4,50.2,0.4091,-0.94,0.4425067901611328,0.10412602871656418,3.0,48.2,48.8,0.4091,-0.864,0.4809102416038513,0.10897296667098999,6.8,46.6,46.6,0.4091
73000,-0.828,0.8430458903312683,0.07095605880022049,8.6,49.6,41.8,0.4091,-0.884,0.4105415940284729,0.0906052514910698,5.8,44.2,50.0,0.4091,-0.86,0.8303292989730835,0.15273599326610565,7.0,46.2,46.8,0.4091,-0.836,1.044357180595398,0.13550972938537598,8.2,46.0,45.8,0.4091
73500,-0.86,0.8112566471099854,0.09125007688999176,7.0,49.2,43.8,0.4092,-0.86,0.666300892829895,0.07883261144161224,7.0,44.4,48.6,0.4092,-0.88,0.5570852756500244,0.07257217913866043,6.0,45.2,48.8,0.4092,-0.876,0.42855364084243774,0.05964527279138565,6.2,46.6,47.2,0.4092
74000,-0.852,0.5059767961502075,0.12586548924446106,7.4,47.6,45.0,0.4092,-0.876,1.000146746635437,0.14320304989814758,6.2,47.6,46.2,0.4092,-0.892,0.6667543649673462,0.07712060958147049,5.4,46.4,48.2,0.4092,-0.848,0.7772736549377441,0.11899066716432571,7.6,49.4,43.0,0.4092
74500,-0.892,0.9830448031425476,0.07903007417917252,5.4,47.2,47.4,0.4093,-0.872,0.6567553281784058,0.09038089960813522,6.4,44.2,49.4,0.4093,-0.884,0.4323306083679199,0.06586754322052002,5.8,45.4,48.8,0.4093,-0.86,0.50679612159729,0.07106141746044159,7.0,44.0,49.0,0.4093
75000,-0.876,0.6206259727478027,0.1315605342388153,6.2,47.8,46.0,0.4094,-0.86,0.4140247702598572,0.09631090611219406,7.0,42.8,50.2,0.4094,-0.844,0.4165869355201721,0.0824892669916153,7.8,42.8,49.4,0.4094,-0.896,0.6017735004425049,0.15866032242774963,5.2,45.0,49.8,0.4094
75500,-0.848,1.1035939455032349,0.055401526391506195,7.6,44.6,47.8,0.4094,-0.856,0.309330016374588,0.17436735332012177,7.2,41.6,51.2,0.4094,-0.86,0.4729819893836975,0.06896407157182693,7.0,46.2,46.8,0.4094,-0.852,0.649617075920105,0.06075247749686241,7.4,45.8,46.8,0.4094
76000,-0.852,0.4737827181816101,0.059787996113300323,7.4,47.4,45.2,0.4095,-0.848,0.7409422993659973,0.1597907543182373,7.6,46.8,45.6,0.4095,-0.868,0.30834850668907166,0.12822341918945312,6.6,43.6,49.8,0.4095,-0.852,0.43101197481155396,0.14559701085090637,7.4,40.2,52.4,0.4095
76500,-0.832,0.7518507838249207,0.07874414324760437,8.4,44.0,47.6,0.4096,-0.88,0.8318444490432739,0.08759086579084396,6.0,45.2,48.8,0.4096,-0.788,0.6958498954772949,0.15375863015651703,10.6,43.4,46.0,0.4096,-0.868,1.155600905418396,0.07344198226928711,6.6,44.2,49.2,0.4096
77000,-0.892,0.7554705739021301,0.041281022131443024,5.4,51.4,43.2,0.4096,-0.864,0.35896074771881104,0.11034473031759262,6.8,45.8,47.4,0.4096,-0.876,0.43326008319854736,0.12276548147201538,6.2,48.0,45.8,0.4096,-0.868,0.9173091650009155,0.06744145601987839,6.6,44.6,48.8,0.4096
77500,-0.9,0.7382948398590088,0.0951143354177475,5.0,50.6,44.4,0.4097,-0.844,0.5911434292793274,0.11462701112031937,7.8,41.6,50.6,0.4097,-0.876,0.8612087965011597,0.06410646438598633,6.2,45.8,48.0,0.4097,-0.844,0.44356268644332886,0.09205099940299988,7.8,40.6,51.6,0.4097
78000,-0.852,0.4263231158256531,0.07408233731985092,7.4,48.2,44.4,0.4097,-0.896,0.31252771615982056,0.10398345440626144,5.2,41.8,53.0,0.4097,-0.872,0.3866279721260071,0.13596922159194946,6.4,43.6,50.0,0.4097,-0.844,0.34068435430526733,0.05347795411944389,7.8,46.4,45.8,0.4097
78500,-0.832,0.7804192304611206,0.09036755561828613,8.4,46.6,45.0,0.4098,-0.872,0.7027032375335693,0.06481784582138062,6.4,42.0,51.6,0.4098,-0.844,0.6892364025115967,0.1456855684518814,7.8,44.8,47.4,0.4098,-0.868,0.21277344226837158,0.07960062474012375,6.6,42.6,50.8,0.4098
79000,-0.828,0.5691776275634766,0.05149529501795769,8.6,45.6,45.8,0.4099,-0.84,0.5086733102798462,0.16002729535102844,8.0,46.6,45.4,0.4099,-0.904,0.3901383876800537,0.0886988416314125,4.8,45.8,49.4,0.4099,-0.848,0.4275098145008087,0.07290132343769073,7.6,44.4,48.0,0.4099
79500,-0.864,0.44577541947364807,0.11315178871154785,6.8,40.6,52.6,0.4099,-0.84,0.5462831854820251,0.13855582475662231,8.0,41.6,50.4,0.4099,-0.856,0.46414637565612793,0.10315931588411331,7.2,41.6,51.2,0.4099,-0.836,0.40200573205947876,0.11361802369356155,8.2,41.2,50.6,0.4099
80000,-0.848,1.0831639766693115,0.052216798067092896,7.6,45.0,47.4,0.41,-0.844,0.9098457098007202,0.1267682909965515,7.8,44.4,47.8,0.41,-0.868,0.9245947599411011,0.14613446593284607,6.6,42.6,50.8,0.41,-0.864,0.292123407125473,0.08961477875709534,6.8,45.6,47.6,0.41
80500,-0.852,0.9849570989608765,0.0651024729013443,7.4,47.8,44.8,0.4101,-0.868,0.255261093378067,0.0845157727599144,6.6,45.4,48.0,0.4101,-0.868,0.09847626835107803,0.06623882800340652,6.6,42.8,50.6,0.4101,-0.836,0.49876895546913147,0.09705260396003723,8.2,45.6,46.2,0.4101
81000,-0.892,0.8081791400909424,0.08557124435901642,5.4,50.0,44.6,0.4101,-0.796,0.38226553797721863,0.1069403663277626,10.2,39.8,50.0,0.4101,-0.864,0.5294003486633301,0.10122878849506378,6.8,41.2,52.0,0.4101,-0.86,0.3895190954208374,0.1054941862821579,7.0,43.6,49.4,0.4101
81500,-0.864,0.3752646744251251,0.043704211711883545,6.8,45.8,47.4,0.4102,-0.856,0.8254832029342651,0.109152652323246,7.2,42.2,50.6,0.4102,-0.872,1.1766294240951538,0.07729597389698029,6.4,45.0,48.6,0.4102,-0.844,0.4765695631504059,0.11895225942134857,7.8,41.0,51.2,0.4102
